Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion,aprobacion programador
LINEA DE ENVASADO 12 ONZ,829646,TRANSPORTADOR DE BOTELLAS L2,13342038,INSP. ELECT-MEC TRANSP BEBIDAS ZONA 1,"REVISION TABLEROS DE POTENCIA Y CONTROL, CONEXIONES Y LIMPIEZA",,,,"0,1428571429",,,,,,,,
LINEA DE ENVASADO 12 ONZ,829646,TRANSPORTADOR DE BOTELLAS L2,13342038,INSP. ELECT-MEC TRANSP BEBIDAS ZONA 1,VERIFICACIÓN DEL FUNCIONAMIENTO DE LAS PROTECCIONES,,,,"0,1428571429",,,,,,,,
LINEA DE ENVASADO 12 ONZ,829646,TRANSPORTADOR DE BOTELLAS L2,13342038,INSP. ELECT-MEC TRANSP BEBIDAS ZONA 1,REVISION DE SENSORES Y FOTOCELDAS ,,,,"0,1428571429",,,,,,,,
LINEA DE ENVASADO 12 ONZ,829646,TRANSPORTADOR DE BOTELLAS L2,13342038,INSP. ELECT-MEC TRANSP BEBIDAS ZONA 1,CALENTAMIENTO Y CONEXIONES EN VARIADORES DE VELOCIDAD,,,,"0,1428571429",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,589667,CODIFICADOR BOLSA LINEA BAG IN BOX POSTM,13350053,INSPECCIÓN SEMANAL CODIFICADOR B&B AOCHI,INSPECCIÓN SEMANALCODIFICADOR BOLSA LINEA BAG IN BOX POSTM,,,,1,,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,71021004,CODIFICADOR BIB,13349946,INSPECCIÓN SEMANAL CODIFICADOR B&B,INSPECCIÓN SEMANALCODIFICADOR BIB,,,,1,,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,"FUGAS DE AIRE, ACEITE, AGUA, AMONIACO",,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,FUNCIONAMIENTO DE VENTILADORES,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,FUNCIONAMIENTO DE MOTORES Y BOMBAS,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,REVISIÓN DE POLEAS Y CORREAS,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,REVISIÓN MANOMETRO PRESIÓN DE ENTRADA DE AMONIACO (150-170 PSI]),,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,NIVEL DE AMONIACO EN EL TANQUE SUPERIOR AL 50%,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,ESTADO DE LAS BASE DE HIERRO Y CONCRETO,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,ESTADO Y ASEO ELIMINADORES DE GOTA,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,ESTADO CILINDROS DE AMONIACO,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638533,CONDENSADOR EVAPORATIVO NRO 1,13349960,INSPECCIÓN ELE-MEC SEMANAL CONDENSAD # 1,PRESIÓN DEL TANQUE DE AMONIACO,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,"FUGAS DE AIRE, ACEITE, AGUA, AMONIACO",,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,FUNCIONAMIENTO DE VENTILADORES,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,FUNCIONAMIENTO DE MOTORES Y BOMBAS,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,REVISIÓN DE POLEAS Y CORREAS,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,REVISIÓN MANOMETRO PRESIÓN DE ENTRADA DE AMONIACO (150-170 PSI]),,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,NIVEL DE AMONIACO EN EL TANQUE SUPERIOR AL 50%,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,ESTADO DE LAS BASE DE HIERRO Y CONCRETO,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,ESTADO Y ASEO ELIMINADORES DE GOTA,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,ESTADO CILINDROS DE AMONIACO,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638534,CONDENSADOR EVAPORATIVO NRO 2,13349961,INSPECCIÓN ELECT-MEC SEMANAL CONDENSA #2,PRESIÓN DEL TANQUE DE AMONIACO,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,VERIFICAR ESTADO DE LAS PLATAFORMAS,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,"REVISAR ESTADO DE LOS ACTUADORES (DESAJUSTE, FUGAS, ETC.)",,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,"REVISAR ESTADO DE LOS MANOMETROS, PRESION EN 70 PSI",,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,REVISAR FUGAS DE AIRE,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,ESTADO DE LAS TUBERIAS,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,ESTADO TINA JARABE 2500 L,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,VERIFICAR FUNCIONAMIENTO BOMBA,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,VERIFICAR ESTADO Y FUNCIONAMIENTO DE LA LLENADORA,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,REVISAR ESTADO TRANSPORTE DE RODILLOS,,,,"0,1",,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,710210,LLENADORA DE BOLSAS BAG IN BOX,13349926,INSPECCIÓN SEMANAL LLENADORA B&B,LAVADO FILTROS UMAS,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,ESTADO DE LAS BASES,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,ESTADO DE LOS INDICADORES DE PRESION,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,"FUNCIONAMIENTO DE MOTORES, BOMBAS",,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,ASPECTO GENERAL DEL TANQUE,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,ESTADO DE LOS MOTORES Y SUS VENTILADORES,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,REVISAR FUGAS DE AGUA ,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,ESTADO ESTRUCTURA EN GENERAL,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,REVISAR BOMBA DE ACHIQUE,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,62903303,CUARTO BOMBAS ENFRIAMIENTO,13349947,INSPECCIÓN ELE-MEC SEMANAL CUARTO BOMBAS,"LIMPIEZA DE FILTRO EN LINEA SUCCIÓN DE 
BOMBAS",,,,"0,3333333333",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,68963203,RED DE GAS NATURAL,13350062,INSPECCIÓN SEMANAL RED DE GAS NATURAL,INSPECCIÓN SEMANALRED DE GAS NATURAL,,,,1,,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,71021001,APLICADOR DE HOT MELT,13349943,INSPECCIÓN SEMANAL APLICADOR HOTMEAL B&B,INSPECCIÓN SEMANALAPLICADOR DE HOT MELT,,,,1,,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,71021002,TRANSPORTADOR DE RODILLOS,13349944,INSPECCIÓN SEMANAL TRANSP DE RODILLOS,INSPECCIÓN SEMANALTRANSPORTADOR DE RODILLOS,,,,1,,,,,,,,
LINEA ENVASADO BAG IN BOX POSTMIX,71021003,TANQUE PARA JARABE,13349945,INSPECCIÓN SEMANAL TK PARA JARABES B&B,INSPECCIÓN SEMANALTANQUE PARA JARABE,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949018,BOMBA MICROFILTROS #2,13350024,INSPECCIÓN SEMANAL BOMBA MICRO 2,INSPECCIÓN SEMANALBOMBA MICROFILTROS #2,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70962821,TANQUE DE CONTACTO OZONO,13350026,INSPECCIÓN SEMANAL TK CONTACTO OZ,INSPECCIÓN SEMANALTANQUE DE CONTACTO OZONO,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70962822,TANQUE ACERO INOXIDABLE BUFFER,13350027,INSPECCIÓN SEMANAL TK BUFFER,INSPECCIÓN SEMANALTANQUE ACERO INOXIDABLE BUFFER,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70962841,TANQUE ALMACENAMIENTO AGUA RECUPERADA,13350028,INSPECCIÓN SEMANAL TK AGUA RECUPERADA,INSPECCIÓN SEMANALTANQUE ALMACENAMIENTO AGUA RECUPERADA,,,,1,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,REVISIÓN DE SUMINISTRO ELECTRÓNICO,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,VERIFICAR LIMPIEZA DE CABEZAL ,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,VERIFICAR IMPRESIÓN DE CODIGO,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,VERIFICAR SISTEMA DE SEGURIDAD,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,ESTADO GENERAL DEL EQUIPO,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,LIMPIEZA DEL EQUIPO,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017802,CODIFICADOR DE BOLSA 360 CC NRO.1,13342164,INSPECCIÓN SEMANAL CODIFICAD BOLSA 360-1,VERIFICAR LIMPIEZA DE RODILLO TENSOR,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017804,TRANSPORTADOR BOLSA INCLUYE 360 Y 6 LTS,13342101,INSPECCIÓN SEMANAL TRANSP BOLSAS 360 6L,ESTADO DE CADENAS TABLETOP,,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71017804,TRANSPORTADOR BOLSA INCLUYE 360 Y 6 LTS,13342101,INSPECCIÓN SEMANAL TRANSP BOLSAS 360 6L,ESTADO DE LA TRANSMISION MECANICA,,,,"0,1428571429",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13342196,INSPECCIÓN MEC SEMANAL DESEMPACADORA,"RUIDO, VIBRACION, CALENTAMIENTO EN MOTORREDUCTORES",,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13342196,INSPECCIÓN MEC SEMANAL DESEMPACADORA,"REVISION TABLEROS DE POTENCIA Y CONTROL, CONEXIONES Y LIMPIEZA",,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13342196,INSPECCIÓN MEC SEMANAL DESEMPACADORA,VERIFICACION  Y FUNCIONAMIENTO DE LOS SENSORES Y FOTOCELDAS,,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13342196,INSPECCIÓN MEC SEMANAL DESEMPACADORA,REVISION DE LAS ELECTROVÁLVULAS,,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13342196,INSPECCIÓN MEC SEMANAL DESEMPACADORA,INSPECCION DE FRENO Y MOTOR PRINCIPAL,,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13350077,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,"RUIDO, VIBRACION, CALENTAMIENTO EN MOTORREDUCTORES",,,,"0,0714285714",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13350077,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,"REVISION TABLEROS DE POTENCIA Y CONTROL, CONEXIONES Y LIMPIEZA",,,,"0,0714285714",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13350077,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,VERIFICACION  Y FUNCIONAMIENTO DE LOS SENSORES Y FOTOCELDAS,,,,"0,0714285714",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13350077,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,REVISION DE LAS ELECTROVÁLVULAS,,,,"0,0714285714",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,68963202,RED DE VAPOR,13350063,INSPECCIÓN SEMANAL RED DE VAPOR,INSPECCIÓN SEMANALRED DE VAPOR,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,690035,TANQUE FILTRO DE CARBON ACTIVADO FC-4,13350061,INSPECCIÓN SEMANAL FILTRO CARBON FC-4,INSPECCIÓN SEMANALTANQUE FILTRO DE CARBON ACTIVADO FC-4,,,,3,,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,13350033,INSPECCIÓN SEMANAL SUAVIZADOR SV-1,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,13350033,INSPECCIÓN SEMANAL SUAVIZADOR SV-1,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,13350033,INSPECCIÓN SEMANAL SUAVIZADOR SV-1,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,13350032,INSPECCIÓN SEMANAL SUAVIZADOR SV-2,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,13350032,INSPECCIÓN SEMANAL SUAVIZADOR SV-2,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,13350032,INSPECCIÓN SEMANAL SUAVIZADOR SV-2,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70961001,TK AGUA RECUPERADA I,13350008,INSPECCIÓN SEMANAL TK AGUA RECUPERADA I,INSPECCIÓN SEMANALTK AGUA RECUPERADA I,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70961002,TK AGUA RECUPERADA II,13350017,INSPECCIÓN SEMANAL TK AGUA RECUPERADA II,INSPECCIÓN SEMANALTK AGUA RECUPERADA II,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,13350021,INSPECCIÓN SEMANAL FILTRO FANT-1,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,13350021,INSPECCIÓN SEMANAL FILTRO FANT-1,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,13350021,INSPECCIÓN SEMANAL FILTRO FANT-1,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962811,FILTROS DE ANTRACITA FANT-2,13350022,INSPECCIÓN SEMANAL FILTRO FANT-2,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962811,FILTROS DE ANTRACITA FANT-2,13350022,INSPECCIÓN SEMANAL FILTRO FANT-2,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962811,FILTROS DE ANTRACITA FANT-2,13350022,INSPECCIÓN SEMANAL FILTRO FANT-2,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,"Actuadores Bray: Inspeccionar estado de los motores del actuador BRAY: conexiones, ruido, temperatura, corriente y  estado de la instalación eléctrica. Verificar funcionamiento del actuador en modo automático.",,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,13350034,INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,"Actuadores Bray: Inspeccionar el estado general del actuador, limpieza. Verificar funcionamiento del accionamiento manual. Inspeccionar anclaje a la tuberia.",,,,"0,25",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,1428571429",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,1428571429",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,1428571429",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,1428571429",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,1428571429",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,1428571429",,,,,,,,
