Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR  ALINEAMIENTO CABEZAL IMPRESIÓN,si,CUMPLE,"21/5/2024, 14:51:54","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR  FUNC. BOQUILLAS DE SOPLADO,si,CUMPLE,"21/5/2024, 14:51:58","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR  ESTADO FILTROS ,si,CUMPLE,"21/5/2024, 14:52:02","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR  FUNC ALARMA ,si,CUMPLE,"21/5/2024, 14:52:07","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR LIMPIEZA GENERAL  EQUIPO ,si,CUMPLE,"21/5/2024, 14:52:10","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR  NIVEL TINTA Y DISOLVENTE ,si,CUMPLE,"21/5/2024, 14:52:13","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR FUGAS DE FLUIDOS ,si,CUMPLE,"21/5/2024, 14:52:17","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,VERIFICAR ESTADO BATERIA 9V( FECHA VEN),si,CUMPLE,"21/5/2024, 14:52:21","0,1818181818",si,si,si,si,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",82962901,CODIFICADOR,13351140,Inspeccion Codificador Gaseosa,INSPECCION GENERAL DE EQUIPO ,si,CUMPLE,"21/5/2024, 14:52:24","0,1818181818",si,si,si,si,,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710127,LAVADORA DE BOTELLONES,13355941,Inspeccion lavadora de botellones,VERIFICAR FUNCIOANMIENTO DEL EQUIPO,,,,1,si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628878,COMPRESOR DE REFRIGERACION,13355942,Inspeccion Semanal compresor refrigeraci,INSPECCIÓN SEMANAL COMPRESOR DE REFRIGERACION,,,,1,si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,629047,COMPRESOR REFRIGERACION,13351146,Inspeccion Semanal compresor refrigeraci,INSPECCIÓN SEMANAL COMPRESOR REFRIGERACION,,,,1,si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,629048,COMPRESOR REFRIGERACION,13355943,Inspeccion Semanal compresor refrigeraci,INSPECCIÓN SEMANAL COMPRESOR REFRIGERACION,,,,1,si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,629049,COMPRESOR REFRIGERACION,13351147,Inspeccion Semanal compresor refrigeraci,INSPECCIÓN SEMANAL COMPRESOR REFRIGERACION,,,,1,si,si,si,si,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,69961418,TINA 5500 LTS   No. 23,13355945,Inspeccion   tina 5500 lts #23,INSPECCIÓN SEMANAL TINA 5500 LTS   No. 23,,,,1,si,si,si,si,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,820128,TORRE DESCARBONATADORA,13351150,Inspeccion torre descarbonatadora,INSPECCIÓN SEMANAL TORRE DESCARBONATADORA,,,,1,si,si,si,si,,,,
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICACIÓN FUNCIONAMIENTO CONTROLES TEMP.,si,CUMPLE,"17/5/2024, 8:57:15",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICACIÓN FUNCIÓN. VÁLVULAS DE VAPOR,si,CUMPLE,"17/5/2024, 8:57:31",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICACIÓN VELOCIDAD LAVADORA 17GPM -13GPM,si,CUMPLE,"17/5/2024, 8:57:41",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR BOQUILLAS Y CHORROS ENJUAGUE,si,CUMPLE,"17/5/2024, 8:57:57",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  PRESIÓN BOMBAS DE AGUA Y SODA,si,CUMPLE,"17/5/2024, 8:58:04",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  ESTADO  DE CANASTAS Y PUNTERAS,si,CUMPLE,"17/5/2024, 8:52:31",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  ESTADO DE MANÓMETROS,si,CUMPLE,"17/5/2024, 9:09:14",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  FUNCION. ELECTROVALVULA AGUA ,si,CUMPLE,"17/5/2024, 9:09:21",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  FUNCIONAMIENTO PRESOSTATO AGUA,si,CUMPLE,"17/5/2024, 9:09:31",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  FUNCIONAMIENTO SENSORES,si,CUMPLE,"17/5/2024, 9:09:38",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  FUNCIONAMIENTO PILOTOS,si,CUMPLE,"17/5/2024, 9:09:44",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR  ALARMA BAJA  PRESIÓN DE AGUA ,si,CUMPLE,"17/5/2024, 9:09:51",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR FUNCIONAMIENTO SISTEMA EDTA,si,CUMPLE,"17/5/2024, 9:09:57",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICACION ESTADO DUCHAS Y LAVAOJOS (2),si,CUMPLE,"17/5/2024, 9:10:04",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICACION FUNCIONAMIENTO SISTEMA ELECTRICO,si,CUMPLE,"17/5/2024, 9:10:11",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,"VERIFICAR ESTADO CHUMACERAS , PIÑONES Y CADENAS",si,CUMPLE,"17/5/2024, 9:10:18",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR ORDEN Y ASEO GENERAL ( TECHO Y PISO),si,CUMPLE,"17/5/2024, 9:10:23",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR LIMPIEZA  TABLEROS ELECTRICOS,si,CUMPLE,"17/5/2024, 9:10:31",1,,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",508214,LAVADORA DE BOTELLAS,13349757,Inspeccion  SEMANAL LAVADORA,VERIFICAR LUBRICACION GENERAL EQUIPO ,si,CUMPLE,"17/5/2024, 9:10:37",1,,,,,si,.,.,CUMPLE
