Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,aprobacion programador,correo de programador,correo de planeador,imagen_observacion,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE PHMETRO,,,,"0,1111111111",,,,,si,si,si,si
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE SERPENTIN Y TUBERIA,,,,"0,1111111111",,,,,si,si,si,si
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION Y ESTADO DE TABLERO ELECTRICO,,,,"0,1111111111",,,,,si,si,si,si
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE ESTADO DE MANOMETROS,,,,"0,1111111111",,,,,si,si,si,si
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE FUNCIONAMIENTO DE BOMBA ELECTROSUMERGIBLE,,,,"0,1111111111",,,,,si,si,si,si
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,ORDEN Y ASEO,,,,"0,1111111111",,,,,si,si,si,si
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION DE SISTEMA MOTRIZ PLANTA,,,,"0,1666666667",,,,,si,si,si,si
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION DE ESTADO BREAKER DE DISTRIBUCION,,,,"0,1666666667",,,,,si,si,si,si
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION Y ESTADO DE BATERIAS Y CARGADOR,,,,"0,1666666667",,,,,si,si,si,si
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION Y ESTADO DE TANQUE DE ACPM,,,,"0,1666666667",,,,,si,si,si,si
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION DE TABLERO Y PANEL DE CONTROL,,,,"0,1666666667",,,,,si,si,si,si
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,ORDEN Y ASEO,,,,"0,1666666667",,,,,si,si,si,si
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,ESTADO JUEGO DE MANEJO ,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,ESTADO DE CADENA TABLET TOP,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,INSPECCION DE TABLERO ELECTRICO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA MOTRIZ,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE FUNCIONAMIENTO SENSORES Y SEGURIDADES DE PUERTAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION SISTEMA  DEL RINSE,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,INSPECCION DE ESTADO Y FUNCIONAMIENTO DE MOTORES,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA DE LUBRICACION,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE ESTADO DE PISTONES ELEVADORES,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION ESTADO DE SISTEMA DE LLENADO Y CONTRAPRESION,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE ESTADO DE CHUMACERAS Y RODAMIENTOS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE LAMPARAS UV GERMICIDAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICAR FUNCIONAMIENTO DE LAMPARAS IONIZADORAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION SISTEMA TAPADOR AROL,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA TOLVA Y BAJANTES DE TAPAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICAR SISTEMA DE OZONO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,ORDEN Y ASEO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACION Y FUNCIONAMIENTO DE BOMBAS Y MOTORES,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACIO ESTADO DE TABLERO ELECTRICO,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACION DE TANQUES PRECARBOTADOR,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACION DE TANQUE CARBONATADOR,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACION DE ESTADO DE VALVULAS TRI-CLAMP Y EMPAQUES,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,VERIFICACION DE SISTEMA DE INYECCION DE CO2,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,528997,CARBONATADOR Y DESAIREADOR,13355925,INSP SEMANAL  CARBONATADOR 528997,ORDEN Y ASEO,,,,"0,125",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,"VERIFICACION ESTADO DE GUIAS, CUCHILLA Y LA ‘’X’’ DE ENTARDA DE PRODUCTO",,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION ESTADO DE BANDAS DE TRANSPORTE DE PRODUCTO,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,"VERIFICACION DE SENSORES (TERMINALES DE CARRERA, CAPACITIVOS Y MAGNETICOS DE LAS PUERTAS)",,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE TABLERO ELECTRICO,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE GUIA DE LOS CARTONES,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE SISTEMA MOTRIZ,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE SISTEMA DE LUBRICACION,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE ESTADO DE CHUMACERAS,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION Y ESTADO DE CADENA DE TRANSPORTE DE CAJA,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION Y FUNCIONAMIENTO DE EQUIPO NORDSON ADHESIVO,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION Y ESTADO DE MANGUERAS Y PISTOLAS (EQUIPO NORDSON),,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION DE FUNCIONAMIENTO Y ESTADO DE MOTORES,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION Y ESTADO DE PUERTAS (VIDRIOS),,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,VERIFICACION Y ESTADO DE RODILLOS TRANSPORTADOR DE CAJAS,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,13355922,INSPECCION  SEMANAL ENCARTONADORA,ORDEN Y ASEO,,,,"0,0625",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE FUNCIONAMIENTO SENSORES,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE DESPLAZAMIENTO DE CABEZALES,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE ACTIVACIONES NEUMATICAS,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE LUBRICACION ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,INSPECCION DE TABLERO ELECTRICO,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,INSPECCION DE MOTORES ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,ASEO Y ORDEN,,,,"0,1428571429",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICAR FUNCIONAMIENTO Y ESTADO DE MOTOR TORRE,si,CUMPLE,"21/5/2024, 0:51:37","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE FUNCIONAMIENTO DE BOMBAS,si,CUMPLE,"21/5/2024, 0:51:42","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION Y ESTADO DE VALVULAS MARIPOSAS,si,CUMPLE,"21/5/2024, 0:51:47","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE ESTADOS DE MANOMETROS,si,CUMPLE,"21/5/2024, 0:51:52","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE ESTRUCTURA Y TANQUE ,si,CUMPLE,"21/5/2024, 0:51:56","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,ORDEN Y ASEO,si,CUMPLE,"21/5/2024, 0:52:00","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE BOMBA DOSIFICADORAS DE CLORO,si,CUMPLE,"21/5/2024, 1:20:21","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE BOMBA DOSIFICADORAS DE ACIDO CITRICO,si,CUMPLE,"21/5/2024, 1:20:42","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE VALVULAS ACCIONAMIENTO NEUMATICO 1 AL 20,si,CUMPLE,"21/5/2024, 1:20:55","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE SENSORES NIVEL TANQUE BW ,si,CUMPLE,"21/5/2024, 1:21:02","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR PROCESO BW EN MEMBRANAS,si,CUMPLE,"21/5/2024, 1:21:08","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,INSPECCION GENERAL DEL TABLERO ELECTRICO,si,CUMPLE,"21/5/2024, 1:20:49","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,INSPECCION DE FUNCIONAMIENTO MEDIDORES DE FLUJO,si,CUMPLE,"21/5/2024, 1:20:37","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE MANOMETROS,si,CUMPLE,"21/5/2024, 1:20:30","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE TRANSDUCTORES DE PRESION ,si,CUMPLE,"21/5/2024, 1:20:13","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE UV ,si,CUMPLE,"21/5/2024, 1:19:29","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUGAS DE AGUA,si,CUMPLE,"21/5/2024, 1:19:23","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,ORDEN Y ASEO,si,CUMPLE,"21/5/2024, 1:19:17","0,0833333333",,.,.,CUMPLE,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION ESTADO DE JUEGOS DE MANEJO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE SISTEMA MOTRIZ,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DEL FUNCIONAMIENTO DE SENSORES DE LA ETIQUETA,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION Y ESTADO DE SERVOMOTORES,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION Y ESTADO DE SONSORES Y GUARDAS DE SEGURIDAD,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE FUNCIONAMIENTO Y ESTADO DE MOTORES,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE SISTEMA DE LUBRICACION,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE FUNCIONAMIENTO DE ESTACION DE ADHESIVO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE TABLERO Y SISTEMA ELECTRICO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION Y ESTADO DE CADENA TABLE-TOP,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,VERIFICAR ESTADO DE CHUMACERAS Y RODAMIENTOS,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13355914,INSPECCION SEMANAL ETIQUETADORA,ORDEN Y ASEO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,ESTADO JUEGO DE MANEJO ,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,ESTADO DE CADENA TABLET TOP,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,INSPECCION DE TABLERO ELECTRICO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA MOTRIZ,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE FUNCIONAMIENTO SENSORES Y SEGURIDADES DE PUERTAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION SISTEMA  DEL RINSE,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,INSPECCION DE ESTADO Y FUNCIONAMIENTO DE MOTORES,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA DE LUBRICACION,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE ESTADO DE PISTONES ELEVADORES,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION ESTADO DE SISTEMA DE LLENADO Y CONTRAPRESION,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE ESTADO DE CHUMACERAS Y RODAMIENTOS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE LAMPARAS UV GERMICIDAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICAR FUNCIONAMIENTO DE LAMPARAS IONIZADORAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION SISTEMA TAPADOR AROL,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA TOLVA Y BAJANTES DE TAPAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,VERIFICAR SISTEMA DE OZONO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13350699,INSP SEMANAL LLENADORA 519563,ORDEN Y ASEO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE FUNCIONAMIENTO SENSORES,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE DESPLAZAMIENTO DE CABEZALES,,,,"0,1428571429",,,,,,,,
