Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,aprobacion programador,correo de programador,correo de planeador,imagen_observacion,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345430,Inspeccion semanal,SISTEMA DE CLORO,,,,"0,1538461538",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345430,Inspeccion semanal,VALVULAS CONTRASIFONAJE,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,FUGAS Y ESCAPES,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,NIVEL DE ACPM,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,PINTURA (OXIDACION),,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,TUBERÍAS Y VALVULAS,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,DIQUE CONTENEDOR,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,TUBERÍA,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,PISO,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,MANGUERAS,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,BOMBA,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345281,Inspeccion semanal,VALVULAS DE CIERRE RAPIDO,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,ESTRELLAS Y GUIAS,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,SISTEMA NEUMATICO,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,SISTEMA ELECTRICO,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,SISTEMA TRANSMISOR,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,SISTEMA DE SEGURIDAD,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,"ESTADO GUÍAS , ESTRELLAS ENT/SAL",,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,ESTADO SINFÍN ENTRADA,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,SENSORES,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,TABLERO DE CONTROL,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,LUBRICACION,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345260,Inspeccion semanal,PINTURA(OXIDACION),,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,CARRETAS Y PIÑONES,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,CADENAS TABLETOP,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,TEFLONES Y TORNILLERÍA,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,MOTOREDUCTORES,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,LUBRICACIÓN,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,LIMPIEZA Y EXCESO DE LUBRICACION ,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,CHUMACERAS,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,PINTURA-OXIDACION ,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,BOQUILLAS LUBRICACION,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,13345339,Inspeccion semanal,BANDEJAS ELECTRICAS,,,,"0,0833333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,EJES Y PIÑONES (TRANSMISION),,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,CARRETAS Y PIÑONES,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,CADENAS TABLETOP,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,TEFLONES Y TORNILLERÍA,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,MOTOREDUCTORES,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,LUBRICACIÓN,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,LIMPIEZA Y EXCESO DE LUBRICACION ,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,CHUMACERAS,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,PINTURA-OXIDACION ,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,13345426,Inspeccion semanal,BOQUILLAS LUBRICACION,,,,"0,0909090909",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,EJES Y PIÑONES ,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,CARRETAS Y PIÑONES CARDANICOS,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,CADENAS TABLETOP,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,TEFLONES Y TORNILLERÍA,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,MOTOREDUCTORES,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,SOPORTES,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,LUBRICACION,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,LIMPIEZA Y EXCESO DE LUBRICACION ,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,BOQUILLAS DE LUBRICACION,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,CHUMACERAS,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,OXIDACION ,,,,"0,0769230769",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,13345248,Inspeccion semanal,BANDEJAS ELECTRICAS,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,MOTOR ELECTRICO,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,SISTEMA DE SEGURIDAD,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,FUGAS DE AIRE ACEITE,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,TANQUE PULMON,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,ESTADO DE TUBERÍAS,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,SENSORES,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,VALVULA DE SEGURIDAD,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,FILTROS DE AIRE,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,LIMPIEZA DE AREA,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,PINTURA (OXIDACION),,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,LUBRICACION,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,13345370,Inspeccion semanal,LIMPIEZA Y EXCESO DE LUBRICACION ,,,,"0,0384615385",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,MOTOR ELECTRICO,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,SISTEMA DE SEGURIDAD,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,FUGAS DE AIRE ACEITE,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,TANQUE PULMON,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,ESTADO DE TUBERÍAS,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,SENSORES,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,VALVULA DE SEGURIDAD,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,FILTROS DE AIRE,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,LIMPIEZA DE AREA,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,PINTURA (OXIDACION),,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,LUBRICACION,,,,"0,1538461538",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649557,COMPRESOR DE AIRE,13345354,Inspeccion semanal,LIMPIEZA Y EXCESO DE LUBRICACION ,,,,"0,1538461538",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,ESTRELLAS Y GUIAS,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,ARBOL CORONADOR,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,PISTONES ELEVADORES,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,SISTEMA NEUMATICO,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,SISTEMA ELECTRICO,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,SISTEMA TRANSMISOR,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,SISTEMA DE SEGURIDAD,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,VALVULAS DE LLENADO,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,MARIPOSAS,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,CENTRADORES,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,ESTADO SINFÍN ENTRADA,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,SENSORES,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,TABLERO DE CONTROL,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,ABRIDOR Y CERRADOR DE VALVULAS,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,TAZON,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,SISTEMA ELEVADOR DEL TAZON,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,MANOMETROS Y TERMOMETROS,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,PINTURA (OXIDACION),,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,ACCIONADOR DE PISTON,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,LUBRICACION,,,,"0,0476190476",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518558,LLENADORA,13345225,Inspección semanal Llenadora Bot. 518558,LIMPIEZA EXCESO LUBRICACION,,,,"0,0476190476",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,PRUEBA DE ENCENDIDO,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,FUGA Y ESCAPES,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,NIVEL DE ACEITE,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,MOTOR,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,NIVEL DE ACPM,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,LIMPIEZA DEL AREA,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679340,PLANTA ELECTRICA,13345275,Inspección semanal,PINTURA (OXIDACION),,,,"0,1428571429",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,TABLEROS ELECTRICOS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,MOTORES ELECTRICOS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,TUBERIAS Y VALVULAS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,ESTADO DE BOQUILLAS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,SISTEMA NEUMATICO,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,MOTOBOMBAS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,REVISAR FUGAS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,SENSORES,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,FOTOCELDA ,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,CILINDROS NEUMATICOS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,SISTEMA DE CLORO,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,MANOMETROS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,TERMOMETROS,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,CUERPO DE LA LAVADORA,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,PINTURA (OXIDACION),,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,LUBRICACION,,,,"0,0294117647",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,13345585,Inspeccion semanal general,LIMPIEZA EXCESO LUBRICACION,,,,"0,0294117647",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,TABLEROS ELECTRICOS,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,MOTORES ELECTRICOS,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,SISTEMA DE TRANSMISION,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,"LINEAS DE AGUA, AIRE",,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,SISTEMA DE SELLADO,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,LUZ ULTRAVIOLETA,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,BOMBA DOSIFICADORA DE CLORO,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,ESTADO DE TUBERIAS,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,RODILLOS SEGUIDORES DE LEVA,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,SISTEMA DE ARRASTRE,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,LEVA,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,ENCODER,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,FOTOCELDA,,,,"0,0277777778",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710197,LLENADORA DE BOLSAS LINEA 4,13345442,Inspeccion semanal,TRANSPORTADORES,,,,"0,0277777778",,,,,,,,
